cooler_id,door_opens,open_time,compressor,power,on_time,min_voltage,max_voltage,temperature,week_day,calday_format,year,month,day,week_day_sin,week_day_cos,customer_id,amount,Warning
8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,11.0,0.0,18.8333,51.0,24.0,128.0,134.0,4.4979,Viernes,2024-09-20,2024,9,20,-0.433883739117558,-0.9009688679024191,16f2d3617848dd7e1d99f7b822a679685e9614ad09065c5aea5ecfae8bb6522a,288.7209,True
8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,10.0,1.0,17.8958,48.5833,24.0,130.0,134.0,5.2917,Martes,2024-10-01,2024,10,1,0.7818314824680298,0.6234898018587336,16f2d3617848dd7e1d99f7b822a679685e9614ad09065c5aea5ecfae8bb6522a,343.7727,True
8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,3.0,0.0,20.3462,29.1667,13.0,128.0,134.0,5.1808,Miercoles,2024-10-02,2024,10,2,0.9749279121818236,-0.22252093395631434,16f2d3617848dd7e1d99f7b822a679685e9614ad09065c5aea5ecfae8bb6522a,343.7727,True
8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,11.0,0.0,16.8542,46.8333,24.0,2.0,134.0,5.3188,Lunes,2024-09-30,2024,9,30,0.0,1.0,16f2d3617848dd7e1d99f7b822a679685e9614ad09065c5aea5ecfae8bb6522a,288.7209,True
8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,14.0,2.0,20.125,54.0833,24.0,128.0,134.0,4.7292,Lunes,2024-09-23,2024,9,23,0.0,1.0,16f2d3617848dd7e1d99f7b822a679685e9614ad09065c5aea5ecfae8bb6522a,288.7209,True
8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,18.0,2.0,18.2917,49.3333,24.0,128.0,134.0,5.1271,Martes,2024-09-24,2024,9,24,0.7818314824680298,0.6234898018587336,16f2d3617848dd7e1d99f7b822a679685e9614ad09065c5aea5ecfae8bb6522a,288.7209,True
8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,11.0,0.0,16.625,44.75,24.0,128.0,134.0,5.2604,Miercoles,2024-09-25,2024,9,25,0.9749279121818236,-0.22252093395631434,16f2d3617848dd7e1d99f7b822a679685e9614ad09065c5aea5ecfae8bb6522a,288.7209,True
8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,10.0,1.0,18.3125,49.8333,24.0,128.0,134.0,4.6646,Miercoles,2024-09-18,2024,9,18,0.9749279121818236,-0.22252093395631434,16f2d3617848dd7e1d99f7b822a679685e9614ad09065c5aea5ecfae8bb6522a,288.7209,True
8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,5.0,0.0,14.4792,39.4167,24.0,128.0,134.0,5.425,Sabado,2024-09-21,2024,9,21,-0.9749279121818236,-0.2225209339563146,16f2d3617848dd7e1d99f7b822a679685e9614ad09065c5aea5ecfae8bb6522a,288.7209,True
8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,9.0,0.0,17.2708,46.0833,24.0,128.0,134.0,5.2458,Domingo,2024-09-22,2024,9,22,-0.7818314824680299,0.6234898018587334,16f2d3617848dd7e1d99f7b822a679685e9614ad09065c5aea5ecfae8bb6522a,288.7209,True
8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,9.0,0.0,17.1667,47.3333,24.0,130.0,134.0,5.125,Sabado,2024-09-28,2024,9,28,-0.9749279121818236,-0.2225209339563146,16f2d3617848dd7e1d99f7b822a679685e9614ad09065c5aea5ecfae8bb6522a,288.7209,True
8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,8.0,0.0,15.3958,41.5,24.0,130.0,134.0,5.7396,Domingo,2024-09-29,2024,9,29,-0.7818314824680299,0.6234898018587334,16f2d3617848dd7e1d99f7b822a679685e9614ad09065c5aea5ecfae8bb6522a,288.7209,True
60d49c14460f31ed7e6925b7fb7469675d5db4f44ebea04106bb0454097c6e74,81.0,4.0,28.75,121.5833,24.0,118.0,132.0,4.6167,Miercoles,2023-12-13,2023,12,13,0.9749279121818236,-0.22252093395631434,5884765107298db31b4d12eb5b3d03a6458aabbf9bb48ba5303cf2ba63f3ca8b,1150.9045,True
60d49c14460f31ed7e6925b7fb7469675d5db4f44ebea04106bb0454097c6e74,102.0,13.0,28.5625,121.0,24.0,118.0,134.0,4.2333,Martes,2023-12-12,2023,12,12,0.7818314824680298,0.6234898018587336,5884765107298db31b4d12eb5b3d03a6458aabbf9bb48ba5303cf2ba63f3ca8b,1150.9045,True
60d49c14460f31ed7e6925b7fb7469675d5db4f44ebea04106bb0454097c6e74,97.0,16.0,26.4375,108.3333,24.0,118.0,134.0,4.4604,Lunes,2023-12-11,2023,12,11,0.0,1.0,5884765107298db31b4d12eb5b3d03a6458aabbf9bb48ba5303cf2ba63f3ca8b,1150.9045,True
60d49c14460f31ed7e6925b7fb7469675d5db4f44ebea04106bb0454097c6e74,71.0,10.0,30.9184,131.25,24.0,78.0,134.0,4.7959,Jueves,2023-12-14,2023,12,14,0.43388373911755823,-0.900968867902419,5884765107298db31b4d12eb5b3d03a6458aabbf9bb48ba5303cf2ba63f3ca8b,1150.9045,True
60d49c14460f31ed7e6925b7fb7469675d5db4f44ebea04106bb0454097c6e74,71.0,18.0,31.6667,86.25,16.5,122.0,132.0,5.2758,Viernes,2023-12-15,2023,12,15,-0.433883739117558,-0.9009688679024191,5884765107298db31b4d12eb5b3d03a6458aabbf9bb48ba5303cf2ba63f3ca8b,1150.9045,True
60d49c14460f31ed7e6925b7fb7469675d5db4f44ebea04106bb0454097c6e74,77.0,12.0,31.7083,131.5,24.0,120.0,132.0,4.5667,Jueves,2023-11-23,2023,11,23,0.43388373911755823,-0.900968867902419,5884765107298db31b4d12eb5b3d03a6458aabbf9bb48ba5303cf2ba63f3ca8b,1325.635,True
60d49c14460f31ed7e6925b7fb7469675d5db4f44ebea04106bb0454097c6e74,69.0,13.0,27.6389,87.75,18.0,118.0,134.0,5.1528,Viernes,2023-11-24,2023,11,24,-0.433883739117558,-0.9009688679024191,5884765107298db31b4d12eb5b3d03a6458aabbf9bb48ba5303cf2ba63f3ca8b,1325.635,True
60d49c14460f31ed7e6925b7fb7469675d5db4f44ebea04106bb0454097c6e74,75.0,6.0,29.6042,124.9167,24.0,120.0,134.0,4.55,Miercoles,2023-11-22,2023,11,22,0.9749279121818236,-0.22252093395631434,5884765107298db31b4d12eb5b3d03a6458aabbf9bb48ba5303cf2ba63f3ca8b,1325.635,True
60d49c14460f31ed7e6925b7fb7469675d5db4f44ebea04106bb0454097c6e74,36.0,0.0,21.1071,55.4167,14.0,122.0,132.0,5.075,Sabado,2023-11-11,2023,11,11,-0.9749279121818236,-0.2225209339563146,5884765107298db31b4d12eb5b3d03a6458aabbf9bb48ba5303cf2ba63f3ca8b,1325.635,True
60d49c14460f31ed7e6925b7fb7469675d5db4f44ebea04106bb0454097c6e74,16.0,1.0,33.5385,73.0,13.0,118.0,138.0,5.5885,Viernes,2023-10-27,2023,10,27,-0.433883739117558,-0.9009688679024191,5884765107298db31b4d12eb5b3d03a6458aabbf9bb48ba5303cf2ba63f3ca8b,857.5184,True
60d49c14460f31ed7e6925b7fb7469675d5db4f44ebea04106bb0454097c6e74,105.0,15.0,42.9792,168.25,24.0,114.0,132.0,5.2354,Jueves,2023-10-26,2023,10,26,0.43388373911755823,-0.900968867902419,5884765107298db31b4d12eb5b3d03a6458aabbf9bb48ba5303cf2ba63f3ca8b,857.5184,True
60d49c14460f31ed7e6925b7fb7469675d5db4f44ebea04106bb0454097c6e74,136.0,18.0,41.7708,165.5,24.0,114.0,132.0,5.0125,Miercoles,2023-10-25,2023,10,25,0.9749279121818236,-0.22252093395631434,5884765107298db31b4d12eb5b3d03a6458aabbf9bb48ba5303cf2ba63f3ca8b,857.5184,True
60d49c14460f31ed7e6925b7fb7469675d5db4f44ebea04106bb0454097c6e74,119.0,22.0,44.375,170.1667,24.0,112.0,130.0,5.1396,Martes,2023-10-24,2023,10,24,0.7818314824680298,0.6234898018587336,5884765107298db31b4d12eb5b3d03a6458aabbf9bb48ba5303cf2ba63f3ca8b,857.5184,True
60d49c14460f31ed7e6925b7fb7469675d5db4f44ebea04106bb0454097c6e74,114.0,8.0,30.82,130.6667,24.0,112.0,130.0,4.842,Lunes,2023-10-23,2023,10,23,0.0,1.0,5884765107298db31b4d12eb5b3d03a6458aabbf9bb48ba5303cf2ba63f3ca8b,857.5184,True
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,96.0,24.0,50.5,304.2083,24.0,62.0,132.0,6.458,Miercoles,2024-08-07,2024,8,7,0.9749279121818236,-0.22252093395631434,4aa202f9270a58d0bb1eef45e614d1e8261b7d33ddd43555d598547f440b66ad,151.9305,True
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,124.0,7.0,38.3958,230.25,24.0,124.0,132.0,5.675,Miercoles,2024-07-31,2024,7,31,0.9749279121818236,-0.22252093395631434,4aa202f9270a58d0bb1eef45e614d1e8261b7d33ddd43555d598547f440b66ad,230.5893,True
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,94.0,2.0,33.6667,190.6458,22.5,62.0,132.0,5.4956,Jueves,2024-08-01,2024,8,1,0.43388373911755823,-0.900968867902419,4aa202f9270a58d0bb1eef45e614d1e8261b7d33ddd43555d598547f440b66ad,151.9305,True
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,108.0,2.0,35.6531,216.9792,24.0,61.0,130.0,5.3571,Martes,2024-08-06,2024,8,6,0.7818314824680298,0.6234898018587336,4aa202f9270a58d0bb1eef45e614d1e8261b7d33ddd43555d598547f440b66ad,151.9305,True
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,129.0,27.0,40.3265,245.2917,24.0,61.0,132.0,6.1837,Lunes,2024-08-05,2024,8,5,0.0,1.0,4aa202f9270a58d0bb1eef45e614d1e8261b7d33ddd43555d598547f440b66ad,151.9305,True
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,130.0,35.0,54.9412,330.2708,24.0,62.0,132.0,6.8608,Viernes,2024-08-02,2024,8,2,-0.433883739117558,-0.9009688679024191,4aa202f9270a58d0bb1eef45e614d1e8261b7d33ddd43555d598547f440b66ad,151.9305,True
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,98.0,4.0,37.2083,222.75,24.0,122.0,130.0,5.1354,Jueves,2024-08-08,2024,8,8,0.43388373911755823,-0.900968867902419,4aa202f9270a58d0bb1eef45e614d1e8261b7d33ddd43555d598547f440b66ad,151.9305,True
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,0.0,0.0,31.0816,192.5,24.0,62.0,132.0,6.4449,Domingo,2024-08-04,2024,8,4,-0.7818314824680299,0.6234898018587334,4aa202f9270a58d0bb1eef45e614d1e8261b7d33ddd43555d598547f440b66ad,151.9305,True
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,343.0,30.0,50.449,291.9167,24.0,61.0,132.0,5.3918,Sabado,2024-08-03,2024,8,3,-0.9749279121818236,-0.2225209339563146,4aa202f9270a58d0bb1eef45e614d1e8261b7d33ddd43555d598547f440b66ad,151.9305,True
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,163.0,27.0,33.4167,186.6667,24.0,124.0,132.0,5.7458,Miercoles,2023-11-15,2023,11,15,0.9749279121818236,-0.22252093395631434,4aa202f9270a58d0bb1eef45e614d1e8261b7d33ddd43555d598547f440b66ad,279.8983,True
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,20.0,0.0,31.0556,66.25,9.0,124.0,132.0,5.8944,Jueves,2023-11-16,2023,11,16,0.43388373911755823,-0.900968867902419,4aa202f9270a58d0bb1eef45e614d1e8261b7d33ddd43555d598547f440b66ad,279.8983,True
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,131.0,5.0,25.449,155.75,24.0,124.0,132.0,5.602,Martes,2023-11-14,2023,11,14,0.7818314824680298,0.6234898018587336,4aa202f9270a58d0bb1eef45e614d1e8261b7d33ddd43555d598547f440b66ad,279.8983,True
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,207.0,19.0,45.6667,250.9167,24.0,120.0,130.0,5.5021,Martes,2023-09-05,2023,9,5,0.7818314824680298,0.6234898018587336,4aa202f9270a58d0bb1eef45e614d1e8261b7d33ddd43555d598547f440b66ad,349.5123,True
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,161.0,37.0,47.4792,256.25,24.0,120.0,128.0,6.4875,Lunes,2023-10-02,2023,10,2,0.0,1.0,4aa202f9270a58d0bb1eef45e614d1e8261b7d33ddd43555d598547f440b66ad,284.8923,True
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,8.0,3.0,28.1875,165.9167,24.0,122.0,128.0,6.8021,Domingo,2023-10-01,2023,10,1,-0.7818314824680299,0.6234898018587334,4aa202f9270a58d0bb1eef45e614d1e8261b7d33ddd43555d598547f440b66ad,284.8923,True
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,234.0,20.0,45.3125,241.3333,24.0,118.0,128.0,6.1229,Sabado,2023-09-30,2023,9,30,-0.9749279121818236,-0.2225209339563146,4aa202f9270a58d0bb1eef45e614d1e8261b7d33ddd43555d598547f440b66ad,349.5123,True
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,177.0,41.0,43.25,230.9167,24.0,120.0,130.0,5.6187,Miercoles,2023-10-04,2023,10,4,0.9749279121818236,-0.22252093395631434,4aa202f9270a58d0bb1eef45e614d1e8261b7d33ddd43555d598547f440b66ad,284.8923,True
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,90.0,8.0,35.8333,211.8333,24.0,122.0,132.0,5.5333,Viernes,2024-05-10,2024,5,10,-0.433883739117558,-0.9009688679024191,4aa202f9270a58d0bb1eef45e614d1e8261b7d33ddd43555d598547f440b66ad,255.265,True
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,169.0,12.0,52.56,151.6667,12.5,122.0,132.0,4.96,Sabado,2024-05-11,2024,5,11,-0.9749279121818236,-0.2225209339563146,4aa202f9270a58d0bb1eef45e614d1e8261b7d33ddd43555d598547f440b66ad,255.265,True
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,128.0,7.0,34.9792,206.9167,24.0,124.0,132.0,5.4875,Jueves,2024-05-09,2024,5,9,0.43388373911755823,-0.900968867902419,4aa202f9270a58d0bb1eef45e614d1e8261b7d33ddd43555d598547f440b66ad,255.265,True
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,90.0,8.0,35.8333,211.8333,24.0,122.0,132.0,5.5333,Viernes,2024-05-10,2024,5,10,-0.433883739117558,-0.9009688679024191,4aa202f9270a58d0bb1eef45e614d1e8261b7d33ddd43555d598547f440b66ad,255.265,True
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,169.0,12.0,52.56,151.6667,12.5,122.0,132.0,4.96,Sabado,2024-05-11,2024,5,11,-0.9749279121818236,-0.2225209339563146,4aa202f9270a58d0bb1eef45e614d1e8261b7d33ddd43555d598547f440b66ad,255.265,True
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,128.0,7.0,34.9792,206.9167,24.0,124.0,132.0,5.4875,Jueves,2024-05-09,2024,5,9,0.43388373911755823,-0.900968867902419,4aa202f9270a58d0bb1eef45e614d1e8261b7d33ddd43555d598547f440b66ad,255.265,True
ff6fe52a90c8fb9a406dc208eef684a1b77d27e7a0bcde2b9d9edd1a8b095333,26.0,3.0,36.7174,97.3333,23.0,110.0,130.0,5.3652,Sabado,2023-10-28,2023,10,28,-0.9749279121818236,-0.2225209339563146,5bc4f8ece6da0013cb645e6bf23b2792346a98b23b2081346400a7ee9380b1d8,504.5412,True
ff6fe52a90c8fb9a406dc208eef684a1b77d27e7a0bcde2b9d9edd1a8b095333,4.0,0.0,43.449,119.3333,24.0,114.0,126.0,6.5653,Lunes,2023-10-30,2023,10,30,0.0,1.0,5bc4f8ece6da0013cb645e6bf23b2792346a98b23b2081346400a7ee9380b1d8,504.5412,True
ff6fe52a90c8fb9a406dc208eef684a1b77d27e7a0bcde2b9d9edd1a8b095333,21.0,0.0,34.0408,96.8333,24.0,114.0,128.0,5.2592,Domingo,2023-10-29,2023,10,29,-0.7818314824680299,0.6234898018587334,5bc4f8ece6da0013cb645e6bf23b2792346a98b23b2081346400a7ee9380b1d8,504.5412,True
ff6fe52a90c8fb9a406dc208eef684a1b77d27e7a0bcde2b9d9edd1a8b095333,31.0,13.0,74.0638,209.25,23.5,116.0,126.0,8.0191,Miercoles,2024-05-15,2024,5,15,0.9749279121818236,-0.22252093395631434,5bc4f8ece6da0013cb645e6bf23b2792346a98b23b2081346400a7ee9380b1d8,909.1825,True
ff6fe52a90c8fb9a406dc208eef684a1b77d27e7a0bcde2b9d9edd1a8b095333,6.0,0.0,49.8056,103.6667,18.0,118.0,126.0,5.1083,Jueves,2024-05-16,2024,5,16,0.43388373911755823,-0.900968867902419,5bc4f8ece6da0013cb645e6bf23b2792346a98b23b2081346400a7ee9380b1d8,909.1825,True
ff6fe52a90c8fb9a406dc208eef684a1b77d27e7a0bcde2b9d9edd1a8b095333,13.0,5.0,63.9167,177.3333,24.0,116.0,126.0,5.4875,Lunes,2024-05-20,2024,5,20,0.0,1.0,5bc4f8ece6da0013cb645e6bf23b2792346a98b23b2081346400a7ee9380b1d8,909.1825,True
ff6fe52a90c8fb9a406dc208eef684a1b77d27e7a0bcde2b9d9edd1a8b095333,15.0,0.0,22.5625,62.8333,24.0,118.0,126.0,5.1562,Miercoles,2023-12-06,2023,12,6,0.9749279121818236,-0.22252093395631434,5bc4f8ece6da0013cb645e6bf23b2792346a98b23b2081346400a7ee9380b1d8,468.209,True
ff6fe52a90c8fb9a406dc208eef684a1b77d27e7a0bcde2b9d9edd1a8b095333,10.0,0.0,21.1667,59.5,24.0,118.0,126.0,5.0875,Martes,2023-12-05,2023,12,5,0.7818314824680298,0.6234898018587336,5bc4f8ece6da0013cb645e6bf23b2792346a98b23b2081346400a7ee9380b1d8,468.209,True
ff6fe52a90c8fb9a406dc208eef684a1b77d27e7a0bcde2b9d9edd1a8b095333,21.0,7.0,33.1042,87.0833,24.0,116.0,126.0,5.2917,Miercoles,2023-11-29,2023,11,29,0.9749279121818236,-0.22252093395631434,5bc4f8ece6da0013cb645e6bf23b2792346a98b23b2081346400a7ee9380b1d8,385.4558,True
ff6fe52a90c8fb9a406dc208eef684a1b77d27e7a0bcde2b9d9edd1a8b095333,7.0,0.0,26.3529,51.0833,17.0,118.0,124.0,5.1265,Jueves,2023-11-30,2023,11,30,0.43388373911755823,-0.900968867902419,5bc4f8ece6da0013cb645e6bf23b2792346a98b23b2081346400a7ee9380b1d8,385.4558,True
ff6fe52a90c8fb9a406dc208eef684a1b77d27e7a0bcde2b9d9edd1a8b095333,7.0,0.0,23.3542,65.1667,24.0,118.0,126.0,5.2354,Martes,2023-11-28,2023,11,28,0.7818314824680298,0.6234898018587336,5bc4f8ece6da0013cb645e6bf23b2792346a98b23b2081346400a7ee9380b1d8,385.4558,True
ff6fe52a90c8fb9a406dc208eef684a1b77d27e7a0bcde2b9d9edd1a8b095333,11.0,0.0,24.6875,70.25,24.0,112.0,130.0,5.35,Lunes,2023-11-06,2023,11,6,0.0,1.0,5bc4f8ece6da0013cb645e6bf23b2792346a98b23b2081346400a7ee9380b1d8,385.4558,True
ff6fe52a90c8fb9a406dc208eef684a1b77d27e7a0bcde2b9d9edd1a8b095333,1.0,0.0,24.0833,68.8333,24.0,110.0,128.0,5.3271,Domingo,2023-11-05,2023,11,5,-0.7818314824680299,0.6234898018587334,5bc4f8ece6da0013cb645e6bf23b2792346a98b23b2081346400a7ee9380b1d8,385.4558,True
ff6fe52a90c8fb9a406dc208eef684a1b77d27e7a0bcde2b9d9edd1a8b095333,8.0,0.0,20.4583,58.8333,24.0,114.0,130.0,5.1833,Jueves,2023-11-02,2023,11,2,0.43388373911755823,-0.900968867902419,5bc4f8ece6da0013cb645e6bf23b2792346a98b23b2081346400a7ee9380b1d8,385.4558,True
ff6fe52a90c8fb9a406dc208eef684a1b77d27e7a0bcde2b9d9edd1a8b095333,9.0,8.0,24.7917,69.8333,24.0,114.0,130.0,5.3292,Viernes,2023-11-03,2023,11,3,-0.433883739117558,-0.9009688679024191,5bc4f8ece6da0013cb645e6bf23b2792346a98b23b2081346400a7ee9380b1d8,385.4558,True
ff6fe52a90c8fb9a406dc208eef684a1b77d27e7a0bcde2b9d9edd1a8b095333,0.0,0.0,23.4167,67.3333,24.0,114.0,130.0,5.325,Sabado,2023-11-04,2023,11,4,-0.9749279121818236,-0.2225209339563146,5bc4f8ece6da0013cb645e6bf23b2792346a98b23b2081346400a7ee9380b1d8,385.4558,True
ff6fe52a90c8fb9a406dc208eef684a1b77d27e7a0bcde2b9d9edd1a8b095333,17.0,0.0,42.9574,117.3333,23.5,114.0,132.0,5.4362,Miercoles,2023-08-30,2023,8,30,0.9749279121818236,-0.22252093395631434,5bc4f8ece6da0013cb645e6bf23b2792346a98b23b2081346400a7ee9380b1d8,616.707,True
ff6fe52a90c8fb9a406dc208eef684a1b77d27e7a0bcde2b9d9edd1a8b095333,17.0,1.0,47.3958,131.5,24.0,114.0,132.0,5.4979,Martes,2023-08-29,2023,8,29,0.7818314824680298,0.6234898018587336,5bc4f8ece6da0013cb645e6bf23b2792346a98b23b2081346400a7ee9380b1d8,616.707,True
872cdd275f9f091ec2178959775ee929d25020e920d1ba43b8d7c0e8990654c3,52.0,6.0,26.0208,159.1667,24.0,118.0,126.0,4.4417,Jueves,2024-01-11,2024,1,11,0.43388373911755823,-0.900968867902419,d8ea7e2242ddcce3c1d47109d4bdb115ac029f4b27ce53b5cc1ccb2355fecc03,438.9263,True
872cdd275f9f091ec2178959775ee929d25020e920d1ba43b8d7c0e8990654c3,49.0,3.0,28.5152,115.9167,16.5,116.0,126.0,4.7636,Viernes,2024-01-12,2024,1,12,-0.433883739117558,-0.9009688679024191,d8ea7e2242ddcce3c1d47109d4bdb115ac029f4b27ce53b5cc1ccb2355fecc03,438.9263,True
872cdd275f9f091ec2178959775ee929d25020e920d1ba43b8d7c0e8990654c3,77.0,7.0,42.3542,240.8333,24.0,116.0,124.0,4.5146,Jueves,2023-11-09,2023,11,9,0.43388373911755823,-0.900968867902419,d8ea7e2242ddcce3c1d47109d4bdb115ac029f4b27ce53b5cc1ccb2355fecc03,406.9674,True
872cdd275f9f091ec2178959775ee929d25020e920d1ba43b8d7c0e8990654c3,40.0,1.0,39.5313,151.9167,16.0,116.0,124.0,4.9156,Viernes,2023-11-10,2023,11,10,-0.433883739117558,-0.9009688679024191,d8ea7e2242ddcce3c1d47109d4bdb115ac029f4b27ce53b5cc1ccb2355fecc03,406.9674,True
872cdd275f9f091ec2178959775ee929d25020e920d1ba43b8d7c0e8990654c3,33.0,3.0,36.4706,150.8333,17.0,116.0,124.0,4.8294,Jueves,2023-11-09,2023,11,9,0.43388373911755823,-0.900968867902419,d8ea7e2242ddcce3c1d47109d4bdb115ac029f4b27ce53b5cc1ccb2355fecc03,406.9674,True
872cdd275f9f091ec2178959775ee929d25020e920d1ba43b8d7c0e8990654c3,71.0,3.0,71.3125,306.9167,24.0,112.0,122.0,4.3958,Viernes,2024-05-31,2024,5,31,-0.433883739117558,-0.9009688679024191,d8ea7e2242ddcce3c1d47109d4bdb115ac029f4b27ce53b5cc1ccb2355fecc03,519.5101,True
872cdd275f9f091ec2178959775ee929d25020e920d1ba43b8d7c0e8990654c3,65.0,9.0,63.2083,304.0,24.0,112.0,122.0,4.5417,Jueves,2024-05-30,2024,5,30,0.43388373911755823,-0.900968867902419,d8ea7e2242ddcce3c1d47109d4bdb115ac029f4b27ce53b5cc1ccb2355fecc03,519.5101,True
872cdd275f9f091ec2178959775ee929d25020e920d1ba43b8d7c0e8990654c3,82.0,6.0,62.1458,311.0833,24.0,112.0,124.0,4.925,Miercoles,2024-05-29,2024,5,29,0.9749279121818236,-0.22252093395631434,d8ea7e2242ddcce3c1d47109d4bdb115ac029f4b27ce53b5cc1ccb2355fecc03,519.5101,True
872cdd275f9f091ec2178959775ee929d25020e920d1ba43b8d7c0e8990654c3,67.0,9.0,59.1667,307.0833,24.0,110.0,124.0,4.4813,Martes,2024-05-28,2024,5,28,0.7818314824680298,0.6234898018587336,d8ea7e2242ddcce3c1d47109d4bdb115ac029f4b27ce53b5cc1ccb2355fecc03,519.5101,True
872cdd275f9f091ec2178959775ee929d25020e920d1ba43b8d7c0e8990654c3,62.0,4.0,49.4792,268.5,24.0,112.0,122.0,4.5458,Lunes,2024-05-27,2024,5,27,0.0,1.0,d8ea7e2242ddcce3c1d47109d4bdb115ac029f4b27ce53b5cc1ccb2355fecc03,519.5101,True
872cdd275f9f091ec2178959775ee929d25020e920d1ba43b8d7c0e8990654c3,86.0,6.0,45.7083,257.1667,24.0,112.0,124.0,4.5146,Domingo,2024-05-26,2024,5,26,-0.7818314824680299,0.6234898018587334,d8ea7e2242ddcce3c1d47109d4bdb115ac029f4b27ce53b5cc1ccb2355fecc03,519.5101,True
872cdd275f9f091ec2178959775ee929d25020e920d1ba43b8d7c0e8990654c3,75.0,10.0,41.0833,235.75,24.0,114.0,124.0,4.5521,Sabado,2024-05-25,2024,5,25,-0.9749279121818236,-0.2225209339563146,d8ea7e2242ddcce3c1d47109d4bdb115ac029f4b27ce53b5cc1ccb2355fecc03,519.5101,True
872cdd275f9f091ec2178959775ee929d25020e920d1ba43b8d7c0e8990654c3,66.0,4.0,45.0,256.1667,24.0,114.0,124.0,4.3563,Viernes,2024-05-24,2024,5,24,-0.433883739117558,-0.9009688679024191,d8ea7e2242ddcce3c1d47109d4bdb115ac029f4b27ce53b5cc1ccb2355fecc03,519.5101,True
872cdd275f9f091ec2178959775ee929d25020e920d1ba43b8d7c0e8990654c3,58.0,3.0,42.6122,250.5833,24.0,112.0,124.0,4.2673,Jueves,2024-05-23,2024,5,23,0.43388373911755823,-0.900968867902419,d8ea7e2242ddcce3c1d47109d4bdb115ac029f4b27ce53b5cc1ccb2355fecc03,519.5101,True
872cdd275f9f091ec2178959775ee929d25020e920d1ba43b8d7c0e8990654c3,70.0,3.0,29.9792,177.8333,24.0,116.0,126.0,4.2854,Viernes,2024-02-16,2024,2,16,-0.433883739117558,-0.9009688679024191,d8ea7e2242ddcce3c1d47109d4bdb115ac029f4b27ce53b5cc1ccb2355fecc03,475.3608,True
872cdd275f9f091ec2178959775ee929d25020e920d1ba43b8d7c0e8990654c3,34.0,8.0,29.7308,91.5,13.0,116.0,126.0,5.0577,Sabado,2024-02-17,2024,2,17,-0.9749279121818236,-0.2225209339563146,d8ea7e2242ddcce3c1d47109d4bdb115ac029f4b27ce53b5cc1ccb2355fecc03,475.3608,True
