cooler_id,door_opens_mean,door_opens_std,open_time_mean,open_time_std,temperature_mean,temperature_std,min_voltage_mean,min_voltage_std,power_mean,power_std,Warning_sum,Warning_count,warning_rate
18a6fcb95842971a883fbea5f3a2130ec3e6e58f875d088abeac6809f6feac3c,38.4255,11.1973,4.3191,4.7963,3.7493,0.4022,111.7021,3.7528,84.0709,21.8536,0,47,0.0
18abce6cf9608fb4dac1f087724752b779fe1c5e6d9dff5c9db2e63e093dfd77,23.65,15.0657,1.25,1.2927,5.4645,1.3996,121.6,4.1852,75.1042,34.1508,0,20,0.0
18af15e4acdf68ff16679d8ea904a400a14189be9dc98bd1ee4df84a5f0f55a0,5.6226,4.2977,0.3208,0.7789,6.8266,1.9495,119.4717,4.1352,24.9465,9.2504,0,53,0.0
18b13ed3ffa213c1049cbdd589c329a9fb6f1494b650165a64883e2398337c04,45.7619,13.8351,4.4444,3.1149,5.8423,0.2675,115.0159,2.2396,100.3889,27.5519,0,63,0.0
18b5ac79cdce0a2dd9b31b0259558ba19893c18baf0ce92739b6a66c0de38d48,71.7273,35.2098,7.3636,4.943,3.6828,0.6182,112.2727,3.4528,0.0,0.0,0,22,0.0
18bb4526e90f0eb7a43ea474037845b2939c5f8e26a4a6a2ecacdc5a94112057,6.6111,19.5242,2.3333,4.0729,6.9799,1.2477,118.7778,16.7352,150.0509,51.435,0,18,0.0
18bfc8c60e72814d39b587ba076ad3c718decbab0f46cb90c610bd6b3b217669,26.1818,12.164,1.7273,2.9695,4.6417,0.421,116.9091,1.3751,120.5606,36.8365,0,11,0.0
18c39f73abdaf8607f43c90aa37ce0ad5a15926266e15cc8cddeed37fd57d251,15.1184,7.2257,3.0526,5.8193,5.6803,0.2296,127.4474,10.5534,155.5718,25.4524,0,152,0.0
18d01f1ed3e702467008f5ed867b98a8ba2fb4b503e610b68a4355aaa0e1e452,57.902,30.2412,5.6863,6.0778,4.5527,0.7308,119.7647,1.773,187.2663,34.1358,0,51,0.0
18e06315fc3f028564a3d5515248ab442b190299eac7ed2c2a94766f9b54118c,83.9143,22.2504,6.6571,3.7096,3.9275,0.0775,103.0286,31.5832,158.2405,22.2186,0,35,0.0
18ec68cbcab5b0850d7e76d22ed194eee7bb8410f1f4730909aa062991f6a2b5,15.7,43.3299,8.9,2.7701,4.1199,0.6238,119.9,1.5183,174.7167,41.1904,0,20,0.0
18ef91be5350882dbd3734a0b725b15578e12304b390b3daeadea5919a2f3ca1,0.254,0.8224,2.1429,6.9928,4.7429,0.5639,114.0635,2.873,275.2936,71.7451,0,63,0.0
18f953d57891582e5109908cb1bee861dcdd479404bbc3e96485e2981accd77f,31.8,25.9039,3.45,5.6891,5.2659,1.3093,2.0,0.0,92.5167,36.8309,0,20,0.0
18fe72004fc6721c0c850839d5412eaa8bb3771bb4f8e1397b0449753657efc7,19.8077,10.7332,1.0,1.9183,5.6673,0.334,114.3077,5.5912,60.6186,16.8574,0,26,0.0
19035fd49d8d5be5d2d94f85528525cbb496b615819eb05b35aafda15060b80a,32.8481,18.052,2.3797,2.3387,4.1974,0.6214,115.5696,5.22,106.7363,31.4973,0,79,0.0
19040ee90e087f12e9b652b0ef572a07df5b480e2981f4437c5a8b6cb4b69301,44.7333,14.8652,7.0222,5.9715,4.5882,0.4379,116.8444,1.9301,122.65,26.3482,0,45,0.0
1908081c84d8564d809cb66fd26a74331049ae9d639d1fab8af1a93eba25fc2b,8.2727,3.7312,1.0455,1.362,6.8503,0.5872,118.0,1.9518,117.3295,18.8647,0,22,0.0
1912594efd454f166f17a2b73708e6f2848b8a93080a0563d3e1c5397f7ceb3c,58.3158,21.6719,7.8421,6.0577,5.605,0.7719,109.3684,27.4878,138.6974,50.7489,0,19,0.0
191b4ca5644e2b8964e3719566945762c5493e8fdb83a805f32cb0eadc0df978,54.4595,20.0258,6.4324,3.9899,4.1081,0.3302,114.3243,3.2834,137.8469,32.9635,0,37,0.0
192c112613e7c4ea9a561430007d02940365daea4bf8183e3a93a700b33bd221,79.5577,29.1147,7.8846,7.6866,5.9215,0.5323,109.3462,4.0336,140.2164,44.6491,0,52,0.0
192fc5edeb40cbb8405b4a013c41a4b4d478198d74febc325e511b90d3dc5918,70.3333,39.611,7.0,8.1425,4.4673,0.4694,120.5714,1.1212,95.246,54.934,0,21,0.0
19357577ac8bd89a41612b807d8d26a7c2e2db119286234fa4494d96bac38f31,29.36,14.8573,1.36,1.6299,5.083,0.3352,101.04,5.5112,68.9833,20.5078,0,25,0.0
1938be9cfeb71f452cd096f6ff4028690928fba19af1aac248f2006d2b866a3a,16.2121,10.1297,1.9091,2.4285,5.762,2.412,106.1818,10.9358,86.6742,28.7889,0,33,0.0
193904c53db03febf623f9ff8cdf8d2700195fe976ac33e484fcd9a44bc4eb4d,28.8696,13.1851,2.6087,3.313,6.3517,2.69,99.913,10.5396,0.0,0.0,0,23,0.0
193a390e49216ba2087799cbe0ad711de7ad532fae8d799fc7f814b648087139,47.5,20.1749,3.85,1.9813,4.8259,2.634,114.35,3.1013,205.2458,76.3921,0,40,0.0
1960056511f2d60f8b32e7d03e7311a31201c69e2a8f1cbf866a237402ff4d3d,17.1538,8.98,0.2308,0.4385,5.6984,0.413,112.6154,2.5013,78.609,25.0836,0,13,0.0
1964c3f53911a9443bcffaf6b75572553b43e013a38d85ac93ac09624fa0724c,57.5938,32.9054,8.4062,7.8324,5.4376,0.716,109.4375,41.3739,68.6667,24.6465,0,32,0.0
196a2d8747d771fc9807370842d46abdcf265f0adc5812e1b80f835478d684cf,75.3214,16.2003,5.2143,3.143,3.5612,0.1068,117.4286,1.1996,0.0,0.0,0,28,0.0
199258c280b202513628ab9e006b650b3ea23069e9f0ff9222b0cb8a13a92633,35.6364,26.2307,2.4242,3.0825,5.1457,0.4461,103.5758,3.666,74.0505,29.0057,0,33,0.0
1995f5d3dfefa2bfeaab967421b67c3ec24ecee8db624274bb108687c3b9d8aa,106.0,35.9335,15.1905,6.9396,3.8262,0.0852,119.1905,2.1212,18.9544,3.0316,0,42,0.0
1998e0b36b4dbb9f28e60ee326e4fae99688c1d82189c640823d496ae8a9277b,42.4667,24.4043,2.9,3.8538,5.0905,0.7033,117.6,5.13,0.0,0.0,0,30,0.0
199e5e14edcc51106216d27088d9eacb7a8615074884575957db8e1920d9922e,24.6623,9.049,1.9481,2.8186,4.645,0.2562,116.8052,5.3139,96.9686,20.0484,0,77,0.0
19a045eb53b045998adbe8c2dc47c10c529273e3adb01e3b0a29b10532eaa8ba,19.625,5.7941,1.375,1.8729,4.9709,0.1954,123.6875,1.9262,81.8633,17.6272,0,64,0.0
19a5bed7273ffb679d6c84b882f436057c86119330e39ba273df12caff5d30b9,108.4706,26.3131,12.1765,5.277,3.7581,0.2356,115.3529,3.1803,128.1618,21.2044,0,34,0.0
19b5f13b533bc65f09a84aa3237e8d5c547fc3b41e3927caac1e566fbe40b0f8,9.5,4.8591,0.1,0.3162,5.1336,0.133,105.0,7.6158,59.6,21.3061,0,10,0.0
19bb5c2d0cdd535f34f14099a1a6a47a42fe4797d274b03898080dac2ae18708,156.1538,56.8211,22.8462,10.5344,5.7204,0.415,102.9231,5.3301,266.8654,58.1188,0,13,0.0
19bd00fe821d965071a62923363812c707251ab3ddb4927a734319f50e16ffc8,14.5435,5.4189,0.9565,1.2988,5.4215,0.2729,106.8261,4.6681,66.7047,15.4342,0,46,0.0
19bfa9bd620223921c26a928bc6204c78c9fa118d6fee6658d3b7fa25c80251f,118.6744,24.7114,12.4884,3.8568,4.8539,0.3192,106.186,15.6437,225.3333,33.4414,0,43,0.0
19c139ad8e63c7b7c64e98ff9020afdd128b2fe8f85a38635d19fdc43a0e6cbc,15.1579,8.3949,1.3684,1.8918,5.8509,0.5403,113.6842,5.0006,97.636,24.8662,0,19,0.0
19c55e8cbe08d876c4ea97de29c5cc274c72210216cd15d5f385989fec96b392,15.0,8.9547,1.3636,2.7593,5.2613,0.2878,117.9394,2.0301,40.6768,15.7595,0,33,0.0
19d43da63ab40b7809102fc5e0e467540cc6c6dca92d4935c559f5c3baf6db92,0.0,,0.0,,9.5938,,120.0,,20.4167,,0,1,0.0
19d82e0f1e11004ec6849ca955edc40ce6563c7780bf7ab752e1fefcc59de3b5,41.4286,17.9902,4.8571,3.8402,4.5233,1.0001,107.8571,3.9586,53.881,17.0757,0,14,0.0
19db527c7d9edbf2ba290461edf6afe6753221d21db2322dc433398f3d76c1aa,17.0714,7.6736,1.8571,3.0878,5.284,0.4918,117.0714,5.2063,108.8631,21.7421,0,28,0.0
19ddb4fb87f4f2a999a3d2a4303f7bc6933ebf1b106734e75928085df07b7e58,29.8333,12.9704,1.5417,1.3825,4.2433,0.2658,115.5833,3.6821,59.6562,19.5222,0,24,0.0
19df449cdaedc90a76883856a987dd3bc54a2586d38eed7c29e6bc2d87632230,83.9038,21.4853,5.8269,5.2083,5.3505,0.9522,112.6923,1.6749,213.4904,42.0784,0,52,0.0
19eeec272ca5372919a3b16ebcec4e1ec08c16d20582fa8eb5c37aee166d2501,157.8095,42.2289,15.7143,8.0737,5.2304,1.0516,123.6667,1.4595,239.7718,53.5755,0,42,0.0
19fb5a4b8178a7ba84d693ae6368f4c012e1579fa438ef4f41daa9ab39057e9f,10.1935,6.3215,0.8387,1.319,5.2333,0.5309,114.3226,2.6881,0.0,0.0,0,31,0.0
19ffe10d7e1285cfd3b40bd5d7bec75de551c2776ac9c25e249c8590229492d5,42.4146,23.9186,5.6585,6.2354,5.0728,0.3338,94.3415,30.9706,87.5081,54.1808,0,41,0.0
1a04717e0b38475b4e60bf549737e71894d2656b9730ddcb74eb1c196d296128,140.4688,92.3852,14.7812,14.9207,3.979,0.6224,112.0,2.1553,237.8724,93.5126,0,32,0.0
1a0ae24ac0ee205b1b22b31e395eaf04405a3af3ea629e237631717c9d69e9e9,49.6818,18.0697,10.5,14.3949,5.4432,0.4716,126.2727,1.1205,154.2955,45.3694,0,22,0.0
1a0dcd8fbbcc1daee1a4f077c2e6d0bb3f1d537fce20fd8d8fb13927e6d9e1e5,135.2188,74.855,9.5,8.2696,6.3544,1.5402,104.125,30.8291,212.0208,94.3038,0,32,0.0
1a1b4ed7021b64d80466af2afe5607b8f54fb5437ce602e9065546bf0ac5b45d,80.4722,21.5055,16.7222,9.0004,5.7605,0.551,125.4444,2.5573,122.162,31.9718,0,36,0.0
1a2577937a31e99a600b3a152d7ab772c58e2fcf856bbb409ef56f23fd743934,59.0847,29.3618,9.6102,6.245,5.5395,0.4878,118.5763,4.9278,129.2387,27.8146,0,59,0.0
1a296aa12a60a85e35f6d019e453bccdbc8e30d6f3d1cf4f3d9412486b83f33d,18.1667,15.0497,0.875,1.3929,4.9595,0.6403,126.5833,2.2442,131.7847,43.6978,0,24,0.0
1a36666f61bd6d2f6cff4bca7909bddc5656614b901ad52e7d90fe774c06802c,23.6724,10.9487,2.0345,3.7462,4.4028,0.4377,125.9655,0.4575,0.0,0.0,0,58,0.0
1a3a6e9771a2699ea514137b0fa0aa192233272a78abe7a7a3f2680bba8019ef,80.1061,38.6368,7.6515,7.5783,4.296,1.0404,113.9091,14.3556,141.8106,64.1202,0,66,0.0
1a5258e0f9d8cbf038a5e3fbb35a6e8c93dfa9e6ee786873a0e29989b2f85287,76.3333,23.8813,9.0758,6.9974,4.1149,0.2716,118.5758,7.4153,212.3194,46.3468,0,66,0.0
1a54ad0c6698765d1dd5faad631d6fcf65f7da91e360c68f6fab53f7de9379cc,20.2069,9.1822,3.7931,6.0023,5.1965,0.5201,109.3793,4.1783,49.7328,25.3028,0,29,0.0
1a67db905456590d222bb0edf018a0e905c648d9f3fe30ad6cebd9e6ff51a81b,30.1429,12.6131,6.25,7.3314,3.9096,0.1138,99.7857,3.3704,57.5208,20.0153,0,28,0.0
1a6aac68a1ddbc829dde362944797abc14fcc67720f9a2679765d3744c6ef400,31.75,18.2061,4.3,4.6009,4.6729,0.6244,110.6,1.729,194.6208,82.1849,0,20,0.0
1a6b93d669b374e916153a4f0faebdf627c9df11833610b3656c58a073cc2911,16.2593,8.6094,4.4074,5.6177,5.005,0.5212,110.7407,3.0457,73.0185,27.089,0,27,0.0
1a6cf92d3b874f48547f6997e05c7801a8fc0c01d498ac0e11782070d99f72f6,31.6667,15.4939,2.25,2.7345,5.1557,0.4004,116.5,2.7136,91.5139,30.856,0,12,0.0
1a703806d4735bc08ffc5f9c499d9b5b072992127ced9df95d103ea9e57cbcb8,69.375,19.8534,6.3333,3.7494,5.0662,0.3943,120.0833,1.1001,143.4375,25.0732,0,24,0.0
1a786103907785bb67d82ea0da053dd14f71944f1446b62fca7fa4ffe70a3c37,86.4091,67.7879,8.0455,7.3386,5.7508,0.6687,111.0909,6.3764,188.7008,201.4992,0,22,0.0
1a7ef82a249da16874ea882e3c120a2e791babb31906b33ff9d613514295e0d1,11.9565,6.7114,1.0435,2.0333,4.4584,1.7881,103.8261,4.086,38.7935,20.9545,0,23,0.0
1a83cf4f5d4e99561d9300196ef4f2c5ac21bbcce2fff70f9bb4a1425df05506,16.7273,12.4384,2.0227,4.1567,5.3669,1.5256,115.5909,2.3059,116.589,42.8605,0,44,0.0
1a92e23ae709cf4b5239b16ec38e0ccabf6700f5479f31e5969d22583f062ac8,61.931,31.0931,5.3103,4.3103,3.1568,0.4801,102.069,12.9558,167.2356,67.9209,0,29,0.0
1a972cfb7da65459681c637b2bc7589e8fddd1a461c356d95111c04f0b0c8a0f,26.705,8.9487,1.9568,3.2856,5.1479,0.3733,112.8345,9.9649,39.1679,11.6832,0,139,0.0
1aa11d2bfb300edbce5c8660fe2b4d6b87434f9afd089fceeb177720a3e136b2,61.9231,26.5784,7.7692,6.6852,8.6464,2.2296,120.7692,1.5359,137.6346,54.6938,0,13,0.0
1ab69bb9d9072f8930ca7fdb018030b0bca6612d41ef656812c9c65051d77905,209.3721,63.8439,21.1163,10.518,5.601,4.2479,119.2558,3.755,20.7074,5.213,0,43,0.0
1ab7d51eeb74f94f233e1de2eed387db1e75c67a08dbc9efe3022afb6eca4f35,18.0658,7.1374,2.1842,2.5388,4.9703,0.297,121.6842,2.143,154.1711,28.4896,0,76,0.0
1abb87e2d5e38dfa9fb93ea0e19fa7d6dd0c097a3011365a7354af1d4993518c,13.3069,7.7894,0.8218,1.5517,5.3285,0.6523,123.4059,2.1642,84.4538,29.3489,0,101,0.0
1ad34dcacff14384873f2da5ce9d3286684ec9596b16baff4e3ce01ccd300d0b,18.3951,10.112,0.716,0.9998,5.8835,0.8387,101.9259,21.6682,47.9732,13.9714,0,162,0.0
1af24200b6621591c515746836503b2dc4a575b32bb20e04402d0d9c93b66be7,27.7833,10.066,6.2833,5.2241,4.9018,0.4838,114.8,1.735,92.7181,15.8103,0,60,0.0
1b0fc335b90f04fcc805f39b1ce0c3ff1778b08f0eb27be893da3ae1dba5e6ba,36.8636,12.3762,2.4091,4.1249,4.2096,0.3935,125.1818,1.8162,147.625,34.4922,0,22,0.0
1b21091734defb44e64e949695dbefa7677e0e94812c24363a2e8fd71ed8a13a,83.0645,22.9142,6.7097,3.1538,5.1449,0.2419,108.9677,28.6257,142.4086,33.0558,0,31,0.0
1b215dffef8f222b2264ce9b1cc49472604022f7dff717174823bade72bd6784,27.3636,12.0826,0.6667,0.8165,6.0673,0.5936,111.4545,1.6026,0.0,0.0,0,33,0.0
1b2520756de34f5ff65feed0ddedaf5c4db685d6173a8e8344bead7e554c857d,85.75,35.9676,20.9,11.4336,5.0314,0.4879,111.6,23.935,184.0,62.2462,0,20,0.0
1b356d0062dad4441f2ad0b375912e0fecc4e0bccdc15d4cee1d629a929cab02,85.0,50.9117,22.5,6.364,5.0446,2.7972,56.0,76.3675,165.6666,155.4456,0,2,0.0
1b3adde433f7eeb0f3c538a5a8b98127ca322aaffee3e52db06a11c8a1a2e4ca,184.0455,89.3412,10.0,8.3152,6.5984,1.8417,107.1818,2.8054,215.5644,62.751,0,22,0.0
1b3de2ac3c2b68ac59e66d63aed3bbb91299938f097f7a94ea55e17147610185,49.6923,15.5495,1.5192,1.8942,4.1572,0.4061,101.9615,3.1558,57.0897,15.1663,0,52,0.0
1b4346486d5233ea971cc417a7b07043c87a98ec7a2695b8ef48830d58af94c4,44.3,13.6273,5.0588,4.0801,5.3074,1.2466,120.1765,5.2796,175.1069,38.4944,0,170,0.0
1b5c0a574a6421efe0b7948792ef05fb3f73ce3c3854f6699b70403d967c14c2,9.9157,5.3675,0.8072,1.7632,6.2226,0.374,100.8434,9.6531,66.6767,14.5216,0,83,0.0
1b797d9b158698fdc5a424d0b83f883844bdaf94f10110be0e6eee3853e6b267,46.3571,27.6255,2.2857,2.6144,5.1988,0.5443,123.7143,2.1989,95.4762,45.3891,0,14,0.0
1b7cf5a9f4b67012de19d515e75f01ea742601b16f5937a593cb51db508fe5f7,15.7143,7.9759,0.9524,1.5322,4.536,0.453,107.3333,6.2075,0.0,0.0,0,21,0.0
1b8169e406176ea0b58f69fd4c14b8b8080d65c2f65dec3bfba39c5c2902f51c,64.4286,18.6694,7.8,4.7823,4.4942,0.4804,89.6571,15.0723,244.5667,74.9768,0,35,0.0
1b830647087123b28f2a12445cab44f7cb76236c5f2c2a8f4ca4aeb0d0b18a59,87.0,30.5317,13.7143,8.4309,4.6244,0.5795,114.3571,2.385,247.6488,101.0116,0,56,0.0
1b89d2e9dcf497dbad6a81b58d1dc742786651c2d571cfff21283541bc38a987,86.5,60.1047,6.4286,5.6666,5.4312,1.169,114.1429,3.4609,0.0,0.0,0,14,0.0
1b8cc1d98b9666da83bae4fb13a0a66d02dd0eeb041dbba141d80801f1c91c71,44.8696,27.0711,4.4783,6.0368,5.3668,0.5468,111.2174,4.1665,92.8261,51.9136,0,23,0.0
1b9a0f8f6e8c686d539e18bb2d279a58da332aa686b5f7c679ecaa43c308709f,0.02,0.1414,0.2,1.4142,3.6585,0.1423,125.16,18.1292,54.7017,9.5712,0,50,0.0
1ba8420a311ec6b8f26df39fd24bec63eab803c01be4a1420df87762a595e119,26.4474,15.5402,2.0526,3.4166,5.6524,0.6808,97.9474,4.274,51.8004,17.8814,0,38,0.0
1baa53d9d90546f0c707a77bcb5fb42cec105ead9979d504758dacdd70d2ea3e,18.9254,8.0572,2.2687,3.1984,4.0758,0.6616,117.1642,3.7843,61.7525,15.815,0,67,0.0
1bb6c915d2d06482254e754f1ce6daba786f2b790cdc0a0331d370fd2907d18a,68.2558,19.9972,4.4186,3.954,5.2081,0.7587,117.9767,2.18,229.0891,59.2154,0,86,0.0
1bc44a72ae63a7cd17fcc9afe0c6cd557fdb70f6ba28695ce3e297a9743d6f18,8.3067,5.702,1.12,2.4548,6.2598,0.3982,109.6267,2.364,63.3,13.6127,0,75,0.0
1bce7c258877efbda250b052f74eeacee4d4b49aa7ae239151693711c6e72984,92.65,20.455,15.5375,7.3982,4.2636,0.533,112.35,1.9816,205.0281,44.5248,0,80,0.0
1bcf894be4e1f3094cb936c16a01a7ed4ac91ed7d1478e40e93dd73e0592613d,23.3333,9.1666,3.3137,3.7443,4.5234,0.2336,122.6275,5.1457,0.0,0.0,0,51,0.0
1bd5fdfb347a048e813c184ef8a482a2bf23fac2d50c22eab8d4b67406886368,7.1754,3.8587,0.4737,1.2063,6.3892,0.7079,113.7719,3.7606,145.3165,22.7257,0,114,0.0
1bd949edfe588f72bc42beda7da075e26f6b9d9da74e1fa630e685b7cb024270,50.5455,19.0597,4.3636,2.9757,4.5687,0.4695,94.9091,8.5024,0.0,0.0,0,11,0.0
1bdac4543c4b199862c699c8d8e378c2c6b64e79c7de093535d47acc2e7f3e8a,113.6512,42.4269,6.2791,3.813,5.3275,0.7798,122.8837,1.8154,200.9283,49.5402,0,43,0.0
1bdaf66dc801e239308fb8c65cca6517a23e259258c9cec046c2f66c62bf05e6,33.8889,13.7543,7.037,6.1861,4.2392,0.6115,91.7037,3.9886,152.9012,56.0195,0,27,0.0
1beaece6331b5a15a599290e0ce13caac394f72bd8c3340d0fc8c65c05526ea7,13.375,6.4278,0.9375,2.7439,5.211,0.5548,105.625,2.6552,56.2083,27.1789,0,16,0.0
1bf7679f36ec99251f750ad373bacaabb596bb05c06450f431cad24e77f8d312,13.3333,9.5171,1.3,2.1838,4.9422,0.6166,112.7333,4.3465,47.2917,14.0121,0,30,0.0
1c10e2705d09db334a81a7566279501bb53f0410dd0f11c2b426c8c9c0116a99,147.2414,50.8806,14.7586,7.9222,2.8136,1.6709,2.0,0.0,151.204,39.5238,0,29,0.0
1c16b49446c72792370b201a99558ec8da6b2dfd07e5ae57505f004f47d17974,14.3455,7.1653,1.6364,2.9775,5.3125,0.5837,116.3273,1.6222,62.1318,16.0638,0,55,0.0
1c295241fb53f72a705905603a899cb94063d3c7f5f90605cf978f763b75c8cc,71.4054,23.3553,8.2703,6.5347,4.4084,0.3189,118.6486,2.003,170.991,47.9764,0,37,0.0
1c341af34fa629a4f83498c850e910d588d967b7e3c81ffb842d2ea1da561e74,70.7761,20.3461,5.1642,3.5743,5.7244,0.2828,115.8507,2.2378,94.7425,20.0628,0,67,0.0
1c344b3201a00074f2ad30a0cc047985233e08468b005780d82db984f0e3bc23,0.8571,0.6921,7.4,6.3162,5.6419,0.4911,90.4571,9.407,84.8286,35.7241,0,35,0.0
1c34ca77b47663b23619b6593ae0793cf9e620173229e4aaab12c53007889c7a,48.9074,23.2357,5.7963,5.5368,4.5459,0.8869,106.4074,43.9938,120.4985,52.862,0,54,0.0
1c34fb74e21876aceb00f856f6cc98b71934a363ddcc8e930e5383a87647621c,134.125,53.5784,10.125,5.0316,4.0444,0.4828,112.375,29.9708,187.2969,61.148,0,16,0.0
1c3924da56dbdee1a9cf8ea154a99660b8fbf6449bc982c9b669468820b1bf0a,38.6364,25.9471,1.9091,2.0715,4.6743,0.8637,110.3636,10.8745,0.0,0.0,0,11,0.0
1c3a023fd74ebdb5e62ab0b242e3146ebb678abe72c6aef3e06cc3ca6e96514a,48.2857,19.0318,9.7143,6.4469,5.6159,0.7072,116.0,2.8697,54.7619,16.5599,0,35,0.0
1c3c19bb1c795cf43213112978598f3fdb4a39da2f5794d8e706039bd895acb9,47.4118,31.1289,3.3529,3.9361,4.7789,1.504,100.4706,5.724,153.2843,75.4064,0,17,0.0
1c487e773ac5121e05224a0e1d9c73e8ce82fece72a79071d37c8e1367a7a705,44.8,16.6853,6.2286,4.8025,4.9103,1.0,108.8,33.3368,157.1571,47.5487,0,35,0.0
1c4ec32798ddc6e0019eb838c2ccf26c03d3273629036d9a2d643bf1ae3eedc1,43.2683,8.8006,2.7073,1.2092,5.4913,0.4791,112.9268,1.1914,93.9085,14.4026,0,41,0.0
1c545266245958faa6a949f8851963c1f93142af17919a91c6fc5dcef3467908,129.9375,29.6019,14.1875,6.473,3.7243,0.2358,105.5833,25.0988,243.0886,53.6264,0,48,0.0
1c55a24b74a457ad8bc6cc6361926f7915ec5db5a3430db4680366e134d69301,6.3529,3.2463,1.5882,4.2506,5.8989,0.428,132.1176,0.4777,42.6127,14.2264,0,34,0.0
1c57700efa146bf674a1a1276566135e91a58d9d3736b9d74c1e0db101eeb393,59.78,23.9313,5.14,4.1503,4.6083,0.4473,111.4,14.82,197.9467,38.4626,0,50,0.0
1c5b9a9d0dde054f0872103a4f27dc5eb35bb53d20f69ecbcf0778467a6e137d,0.8095,1.1943,0.8571,2.6739,6.2263,0.339,108.381,2.2627,0.0,0.0,0,42,0.0
1c66a65568eaec035feb809be29e9117ee30b166634cd0866fa87221cff25dbd,55.4615,17.0373,2.6154,2.9308,3.5011,0.1576,112.3077,2.8102,0.0,0.0,0,13,0.0
1c681c757ebea96f7971e0042c895c16e285bd2d0f6b60d0d6ed397afc78c0dc,19.1111,19.9088,0.6667,1.118,5.8186,0.7353,75.5556,55.1976,43.4908,18.1874,0,9,0.0
1c6d90b1c146de2b7027cc6e80c17a65d36c243dd0694f23dc1459767dcf6c2b,83.375,54.9932,8.0625,7.5672,5.1296,1.3932,112.625,2.7049,128.2083,67.9543,0,16,0.0
1c71f4f5fd3380671ea70b5280d6bd679b855fa0a49372683a64afd350a3aaf4,60.0,42.7331,5.0556,4.2768,5.1564,1.2921,110.6667,1.9403,97.8472,58.6559,0,18,0.0
1c7b973fae7fbc2758391ed9087cafd76a90048b75649d7fa881128f7dd1a8dc,68.8462,34.1854,5.6923,3.6144,3.7264,0.0948,98.9231,4.8727,96.8718,35.2758,0,13,0.0
1c813e84f36fb585faf4dc11137bb7039492c66d82e3dd458ede4af491ebff1c,161.9128,63.1369,28.2558,14.7317,7.6338,3.0231,109.3605,9.2115,407.8222,133.777,0,172,0.0
1c8c15b9d5e9788bc934ab37c9027d70e0b32b71ca60cf86b5a5efc3b6e698ed,24.7857,17.2902,3.5,3.8779,5.2367,0.5919,123.1429,6.1626,62.9226,35.7363,0,14,0.0
1c8d8764c302ba08a8279c0da37b023fbe82022356f6d666156962ba7d01283c,126.4318,52.3598,10.4091,6.3624,4.7894,0.5571,125.8182,2.3945,207.5303,87.4889,0,44,0.0
1c938364378f2c2fe10a9b3ec50ddcddcf8ad7257568715256257944e7458ab2,89.8077,43.034,6.9615,6.2256,5.7462,1.4816,112.8462,1.7133,311.9711,136.9315,0,26,0.0
1c9ab7d8dd0ebe300373b082a8138e6ff880bc12f2ad841ff8afd85d4d85cf93,75.2308,39.4359,4.0,3.5824,5.8725,0.8411,121.8462,2.6409,83.2949,34.6068,0,13,0.0
1ca4e69ec206dd7c94cc37cc4a4ae4b96f00bb3bed8e13f1464d8e0826047261,42.8696,16.0915,7.8261,8.2828,5.3396,0.6213,115.2174,3.3973,161.1196,43.2752,0,23,0.0
1cadb927c4149247e2efe5dad2a53efa7c220696fa0f1820a7017857b6b2d66d,10.037,5.3957,0.4815,0.9352,3.8122,0.0889,117.5556,2.9526,67.8611,22.3019,0,27,0.0
1cc2fbb17eab3382cce9569fb3d1ebea899710b7113830eefc18420c8bb8b769,68.2857,21.1019,3.4762,3.0199,4.4724,0.2878,109.119,2.951,85.9831,20.933,0,84,0.0
1cc67c3c6f6c8985a4b49f0179dec10dfa7b08185daf942d8cf40560d04a7e05,60.4167,64.6915,7.5833,8.4149,2.5597,0.3705,113.6667,4.1633,20.5625,4.1305,0,12,0.0
1cc98a1f46e7f7d63140b8dd7308cb99e2d90be9bbd3a5c6a164d639e32567e6,164.7083,38.8246,19.2083,7.8129,4.006,0.6532,117.4167,1.3805,0.0,0.0,0,24,0.0
1cd12e965f4791eb7702b2ead0fa6b047b8e9888e39577c9972682bb4b17449b,37.2979,11.4586,0.7447,0.9661,4.2041,0.1919,120.2553,0.9884,129.195,18.1956,0,47,0.0
1ce00a390a7f6e7c24040efa1b319d7200a28e3ba0d563e49dcdb3377c59e843,22.4118,9.8292,4.9118,9.4207,4.3871,0.2845,114.1765,4.1885,44.1225,23.0442,0,34,0.0
1ceb2eb209656ce1170a79f69a74cd112d265f7608434603b302fc04add274e5,9.2258,4.6455,0.4839,1.2615,5.1471,0.2561,90.3871,5.6902,0.0,0.0,0,31,0.0
1ceef8ca526f878af5fb674b9a4aea352c95dfc1c1bdb92464e91a189ac5a9cb,113.6196,22.6618,14.7826,9.685,5.1857,0.4561,121.2609,2.0048,0.0,0.0,0,92,0.0
1cf11d82c69f33a825eeccca7783a03b71c36a75c3ef764bf253a0e2276ad740,14.6066,6.227,1.2459,1.8588,5.5157,0.4918,116.918,2.2083,70.7691,16.5456,0,61,0.0
1cf667c0ce7bfeaf2a0557b8e33e123d6b1e4fd8ace156de15cf83f7b01f575c,25.3659,10.0318,1.6585,2.6609,4.5666,0.3886,107.5122,2.7488,0.0,0.0,0,41,0.0
